EmployeeID,Age,Department,JobRole,Gender,MaritalStatus,EducationField,Education,BusinessTravel,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,MonthlyIncome,PercentSalaryHike,StockOptionLevel,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,RelationshipSatisfaction,PerformanceRating,OverTime,TrainingTimesLastYear,NumCompaniesWorked,TotalWorkingYears,DistanceFromHome,Attrition,AgeBand
887,22,Research & Development,Healthcare Representative,Male,Married,Medical,5,Travel_Rarely,1,0,13,0,7231,22,1,2,1,4,2,4,Yes,6,1,12,2,No,18-25
888,23,Sales,Manager,Male,Divorced,Life Sciences,1,Travel_Rarely,5,3,5,4,11081,16,3,1,4,2,4,3,No,6,8,16,5,No,18-25
889,43,Research & Development,Research Director,Female,Married,Human Resources,1,Travel_Frequently,17,11,4,6,8081,17,3,4,4,2,4,3,No,4,0,19,3,No,36-45
890,21,Research & Development,Laboratory Technician,Female,Married,Medical,1,Travel_Rarely,7,4,4,5,3318,24,3,3,2,2,2,3,No,3,2,15,12,No,18-25
891,36,Research & Development,Laboratory Technician,Male,Married,Medical,2,Travel_Rarely,7,6,12,2,3553,22,2,3,3,1,4,3,Yes,5,1,12,19,Yes,36-45
892,37,Research & Development,Manager,Male,Single,Life Sciences,5,Travel_Frequently,20,6,2,8,11730,11,2,3,4,1,3,4,No,5,6,32,7,Yes,36-45
893,50,Research & Development,Manufacturing Director,Female,Married,Medical,1,Travel_Rarely,9,3,2,3,9900,18,2,3,2,4,1,3,Yes,2,4,18,19,No,46-55
894,37,Sales,Sales Representative,Male,Single,Life Sciences,4,Non-Travel,0,0,5,0,3575,22,0,4,3,3,2,3,No,0,7,5,4,No,36-45
895,29,Sales,Sales Executive,Male,Married,Life Sciences,2,Non-Travel,2,0,11,1,5960,22,3,4,3,3,1,3,No,3,1,8,23,No,26-35
896,18,Research & Development,Healthcare Representative,Male,Married,Medical,4,Travel_Rarely,20,14,9,12,5959,22,0,1,4,3,1,3,No,0,7,29,14,No,18-25
897,43,Research & Development,Research Director,Female,Married,Life Sciences,5,Travel_Rarely,4,2,12,1,8318,22,2,2,3,3,2,3,No,0,6,14,19,No,36-45
898,31,Sales,Sales Representative,Female,Single,Medical,3,Travel_Rarely,0,0,9,0,3293,22,3,4,1,2,1,3,No,2,4,7,26,No,26-35
899,55,Research & Development,Healthcare Representative,Male,Single,Life Sciences,4,Travel_Rarely,3,2,6,1,5224,15,0,3,3,1,1,3,Yes,0,1,13,26,Yes,46-55
900,54,Research & Development,Manufacturing Director,Female,Married,Medical,3,Travel_Rarely,7,6,13,6,7338,15,2,4,1,3,2,3,Yes,6,9,21,29,No,46-55
901,28,Research & Development,Manager,Female,Divorced,Life Sciences,2,Travel_Rarely,36,13,0,12,8010,24,0,3,3,2,2,4,No,0,6,38,18,No,26-35
902,53,Research & Development,Research Director,Male,Married,Other,4,Travel_Frequently,2,1,13,1,7931,16,0,1,4,1,3,3,No,6,9,9,26,Yes,46-55
903,30,Research & Development,Research Director,Male,Married,Medical,4,Travel_Rarely,4,1,2,0,12576,17,2,2,4,1,2,4,Yes,6,3,18,7,Yes,26-35
904,60,Research & Development,Research Scientist,Male,Married,Marketing,2,Travel_Frequently,12,8,11,6,5353,17,3,4,2,1,4,4,No,5,3,17,15,No,55+
905,20,Human Resources,Human Resources,Female,Single,Life Sciences,2,Travel_Frequently,2,1,0,0,3896,15,1,2,1,2,1,3,No,6,7,7,21,Yes,18-25
906,50,Sales,Manager,Male,Divorced,Life Sciences,1,Travel_Rarely,0,0,9,0,8313,11,1,3,1,3,2,3,No,0,5,10,1,No,46-55
907,23,Research & Development,Manager,Female,Married,Other,5,Travel_Rarely,17,12,2,9,9767,21,0,3,4,1,3,3,No,1,8,30,12,No,18-25
908,27,Sales,Sales Representative,Male,Single,Life Sciences,4,Travel_Rarely,4,1,4,1,3879,19,0,2,4,2,2,3,No,3,1,6,26,No,26-35
909,22,Research & Development,Laboratory Technician,Female,Married,Medical,4,Travel_Rarely,4,2,8,3,2959,25,0,1,4,1,1,3,Yes,3,4,9,29,No,18-25
910,40,Research & Development,Research Scientist,Male,Single,Medical,2,Travel_Rarely,5,4,2,4,6408,16,3,2,1,4,2,3,No,0,5,15,24,Yes,36-45
911,27,Human Resources,Human Resources,Male,Divorced,Life Sciences,2,Travel_Frequently,0,0,9,0,4935,23,0,2,2,4,1,3,No,2,7,12,19,Yes,26-35
912,19,Human Resources,Manager,Female,Single,Technical Degree,5,Non-Travel,16,5,13,14,9218,19,0,4,1,2,2,3,Yes,1,3,23,27,Yes,18-25
913,30,Sales,Sales Representative,Female,Married,Medical,2,Travel_Rarely,2,1,9,1,4029,21,0,4,4,3,3,3,No,2,6,14,23,Yes,26-35
914,57,Sales,Sales Executive,Female,Single,Life Sciences,3,Travel_Rarely,3,2,8,2,5506,14,2,3,2,3,4,3,No,2,6,9,6,Yes,55+
915,19,Research & Development,Healthcare Representative,Male,Married,Life Sciences,3,Travel_Rarely,1,0,0,0,4770,12,1,4,3,1,3,3,No,0,3,10,26,No,18-25
916,37,Research & Development,Healthcare Representative,Female,Married,Life Sciences,3,Non-Travel,2,1,5,0,6437,23,1,1,3,3,2,3,Yes,4,0,16,28,Yes,36-45
917,18,Sales,Sales Executive,Male,Married,Human Resources,3,Travel_Rarely,9,8,8,6,6404,23,2,1,4,3,1,4,Yes,0,2,18,13,No,18-25
918,54,Research & Development,Laboratory Technician,Male,Married,Marketing,5,Non-Travel,9,3,11,7,3805,13,3,1,2,4,3,3,No,5,1,15,6,No,46-55
919,26,Research & Development,Research Director,Male,Divorced,Life Sciences,4,Travel_Rarely,16,8,4,11,9446,22,3,3,4,2,4,3,No,4,2,18,13,No,26-35
920,34,Human Resources,Human Resources,Male,Single,Life Sciences,3,Travel_Rarely,3,2,10,1,5424,14,3,1,1,4,4,3,No,6,4,12,15,No,26-35
921,26,Sales,Sales Representative,Male,Married,Marketing,2,Travel_Rarely,7,4,13,1,3756,20,2,1,1,2,1,3,No,1,0,20,29,No,26-35
922,28,Research & Development,Manufacturing Director,Female,Single,Medical,3,Travel_Rarely,4,3,9,3,7676,22,1,4,2,1,2,3,No,4,4,6,16,No,26-35
923,32,Research & Development,Healthcare Representative,Male,Divorced,Life Sciences,5,Travel_Rarely,9,3,1,7,5433,18,1,3,4,4,3,3,No,0,1,13,8,No,26-35
924,41,Research & Development,Research Director,Female,Married,Life Sciences,2,Travel_Rarely,7,6,4,3,11544,13,0,2,4,2,3,4,No,0,3,18,13,No,36-45
925,55,Research & Development,Manufacturing Director,Male,Married,Life Sciences,3,Non-Travel,2,1,0,0,10460,18,1,1,3,3,1,3,Yes,2,5,6,13,No,46-55
926,52,Research & Development,Manufacturing Director,Male,Married,Medical,4,Travel_Rarely,2,0,8,0,8111,16,3,4,2,2,3,3,No,0,8,10,28,No,46-55
927,47,Sales,Sales Executive,Male,Single,Other,2,Non-Travel,1,0,9,0,4697,14,3,2,4,3,1,3,No,6,9,13,29,Yes,46-55
928,48,Research & Development,Research Scientist,Female,Single,Life Sciences,2,Travel_Rarely,5,4,12,2,6467,24,0,1,1,1,1,3,Yes,5,5,13,20,Yes,46-55
929,22,Research & Development,Research Director,Female,Single,Medical,4,Travel_Frequently,19,12,9,11,12850,17,0,2,4,3,2,3,No,0,9,28,20,Yes,18-25
930,31,Sales,Manager,Female,Married,Medical,2,Travel_Rarely,1,0,8,0,8189,25,1,2,4,2,1,3,No,3,1,5,12,No,26-35
931,28,Research & Development,Laboratory Technician,Female,Single,Medical,3,Travel_Rarely,0,0,5,0,4101,24,0,3,1,4,3,4,No,3,7,11,19,Yes,26-35
932,26,Sales,Manager,Male,Single,Life Sciences,2,Non-Travel,0,0,10,0,9773,21,0,3,1,2,1,3,No,2,4,13,17,Yes,26-35
933,51,Sales,Sales Executive,Male,Divorced,Technical Degree,3,Travel_Rarely,9,7,8,7,6398,23,2,1,4,4,3,3,Yes,4,8,13,26,No,46-55
934,29,Research & Development,Healthcare Representative,Female,Divorced,Medical,4,Travel_Rarely,2,0,13,1,5737,15,1,1,1,2,1,3,No,4,9,7,3,Yes,26-35
935,52,Research & Development,Healthcare Representative,Male,Married,Medical,1,Travel_Rarely,1,0,2,0,5337,15,3,3,3,2,2,3,Yes,3,8,13,15,No,46-55
936,52,Research & Development,Laboratory Technician,Male,Married,Life Sciences,4,Travel_Rarely,2,1,14,1,3897,19,2,1,3,1,2,3,Yes,5,3,14,17,No,46-55
937,18,Sales,Sales Executive,Male,Single,Life Sciences,3,Travel_Rarely,6,5,3,3,6701,23,3,1,3,3,1,3,No,1,0,13,6,No,18-25
938,57,Research & Development,Healthcare Representative,Male,Married,Life Sciences,5,Travel_Rarely,4,2,12,3,5159,13,0,3,1,2,1,4,No,6,8,9,24,No,55+
939,39,Sales,Manager,Male,Divorced,Marketing,4,Travel_Rarely,8,7,5,6,9688,20,0,2,1,4,1,3,No,6,8,21,19,No,36-45
940,46,Research & Development,Manager,Male,Single,Life Sciences,5,Travel_Rarely,2,1,3,0,8438,25,3,1,1,3,2,3,No,6,7,12,12,Yes,46-55
941,25,Human Resources,Manager,Male,Single,Marketing,5,Travel_Frequently,3,1,0,0,8190,14,2,4,2,1,4,4,No,5,4,15,4,No,18-25
942,28,Research & Development,Healthcare Representative,Male,Divorced,Life Sciences,3,Travel_Rarely,0,0,6,0,6587,15,2,3,1,3,1,3,No,3,4,12,21,No,26-35
943,58,Research & Development,Research Director,Male,Married,Medical,3,Non-Travel,0,0,4,0,8743,11,2,1,3,2,4,3,No,6,9,11,23,No,55+
944,54,Research & Development,Manager,Male,Single,Medical,1,Travel_Rarely,3,0,13,2,11483,17,0,1,3,4,1,3,Yes,5,5,16,12,Yes,46-55
945,31,Research & Development,Laboratory Technician,Female,Married,Life Sciences,2,Non-Travel,2,1,14,0,3384,18,1,3,3,4,3,3,Yes,1,0,7,27,No,26-35
946,47,Research & Development,Research Scientist,Male,Single,Life Sciences,4,Travel_Rarely,5,4,7,2,7683,25,0,4,2,3,2,3,No,4,8,13,22,Yes,46-55
947,52,Research & Development,Laboratory Technician,Male,Married,Life Sciences,3,Travel_Rarely,0,0,8,0,2938,16,3,4,4,4,4,3,No,3,4,0,2,Yes,46-55
948,38,Research & Development,Laboratory Technician,Female,Married,Medical,4,Travel_Rarely,0,0,4,0,2738,19,2,3,3,2,4,3,Yes,0,6,13,7,Yes,36-45
949,54,Sales,Manager,Male,Divorced,Medical,5,Travel_Rarely,12,5,7,4,7607,13,1,4,2,4,2,3,Yes,6,7,15,16,No,46-55
950,22,Sales,Sales Executive,Male,Married,Life Sciences,2,Travel_Frequently,5,3,12,3,6506,12,2,1,4,4,4,3,Yes,1,4,14,24,Yes,18-25
951,36,Research & Development,Research Scientist,Female,Divorced,Medical,1,Non-Travel,7,6,0,4,5844,15,0,4,2,4,1,4,No,1,2,19,12,Yes,36-45
952,31,Sales,Sales Executive,Male,Married,Life Sciences,4,Travel_Rarely,11,9,0,3,4009,23,1,1,2,2,4,3,Yes,1,5,20,16,Yes,26-35
953,43,Sales,Sales Executive,Female,Married,Life Sciences,2,Travel_Rarely,3,2,6,1,6624,19,1,2,4,1,1,3,Yes,4,6,14,14,Yes,36-45
954,21,Human Resources,Human Resources,Female,Married,Life Sciences,1,Travel_Rarely,8,5,14,2,5304,21,0,4,1,4,4,3,No,5,3,9,1,No,18-25
955,42,Research & Development,Manager,Female,Divorced,Human Resources,4,Travel_Rarely,4,1,5,1,11554,11,2,2,1,1,3,3,No,2,8,12,22,Yes,36-45
956,59,Research & Development,Manufacturing Director,Male,Divorced,Life Sciences,2,Non-Travel,1,0,4,0,7591,11,2,3,3,3,4,4,No,6,3,3,27,No,55+
957,42,Research & Development,Healthcare Representative,Male,Single,Life Sciences,3,Travel_Rarely,2,0,13,0,5322,20,2,4,4,3,4,3,No,0,9,11,9,Yes,36-45
958,35,Research & Development,Manufacturing Director,Male,Divorced,Life Sciences,4,Non-Travel,4,3,14,1,9975,13,0,1,3,2,1,3,Yes,6,1,14,7,No,26-35
959,57,Sales,Manager,Male,Divorced,Life Sciences,2,Non-Travel,2,0,4,1,9842,20,3,4,2,2,2,3,No,3,8,3,5,Yes,55+
960,25,Research & Development,Manager,Male,Divorced,Medical,1,Travel_Rarely,2,1,13,0,8030,13,3,3,1,2,3,3,No,5,3,9,29,No,18-25
961,56,Sales,Sales Executive,Male,Single,Life Sciences,2,Travel_Rarely,2,0,8,1,4728,15,2,3,3,2,2,3,No,1,3,5,10,No,55+
962,57,Research & Development,Manager,Male,Divorced,Life Sciences,3,Travel_Rarely,0,0,0,0,12451,14,1,1,3,1,1,4,No,6,9,10,27,Yes,55+
963,31,Research & Development,Healthcare Representative,Male,Divorced,Medical,4,Travel_Rarely,0,0,7,0,4631,16,3,4,1,2,3,3,No,4,0,1,10,No,26-35
964,49,Research & Development,Laboratory Technician,Male,Single,Life Sciences,4,Travel_Frequently,0,0,1,0,3954,22,2,2,2,1,4,4,Yes,1,1,3,25,Yes,46-55
965,55,Research & Development,Research Scientist,Male,Divorced,Marketing,4,Travel_Frequently,0,0,6,0,5977,18,3,3,3,4,2,3,No,5,2,6,18,Yes,46-55
966,50,Research & Development,Research Director,Female,Single,Medical,3,Travel_Rarely,2,1,5,1,11867,18,2,3,3,4,2,4,Yes,3,6,16,7,Yes,46-55
967,40,Sales,Manager,Male,Single,Life Sciences,1,Travel_Rarely,5,2,9,2,10770,25,3,1,4,3,2,3,No,0,8,18,25,Yes,36-45
968,32,Research & Development,Manufacturing Director,Male,Married,Medical,4,Travel_Rarely,1,0,1,0,8508,21,3,4,4,3,4,4,No,1,4,7,18,No,26-35
969,50,Sales,Sales Representative,Female,Married,Life Sciences,1,Travel_Rarely,13,8,11,10,3543,14,1,2,1,1,1,3,No,6,3,13,13,Yes,46-55
970,42,Sales,Sales Executive,Male,Married,Medical,2,Travel_Rarely,9,6,12,3,6263,11,1,4,1,2,4,4,No,6,1,21,11,No,36-45
971,34,Sales,Manager,Male,Single,Medical,1,Travel_Rarely,4,2,2,2,8944,23,3,4,2,3,4,3,No,4,6,15,10,No,26-35
972,50,Research & Development,Manager,Male,Divorced,Life Sciences,1,Travel_Rarely,7,6,3,1,11453,24,2,2,2,1,1,3,No,4,5,18,22,No,46-55
973,19,Research & Development,Research Scientist,Female,Single,Medical,4,Travel_Rarely,2,1,6,1,6643,24,1,1,3,3,1,3,No,2,6,2,9,No,18-25
974,31,Sales,Sales Executive,Male,Single,Technical Degree,5,Travel_Rarely,0,0,7,0,5733,17,0,3,4,2,4,4,No,4,7,2,15,No,26-35
975,57,Research & Development,Healthcare Representative,Male,Single,Other,5,Travel_Rarely,14,13,12,10,5310,16,1,1,2,1,1,3,No,2,8,15,14,Yes,55+
976,57,Research & Development,Healthcare Representative,Male,Married,Medical,3,Travel_Rarely,0,0,10,0,4799,15,3,1,3,3,2,3,No,0,9,2,3,No,55+
977,56,Sales,Sales Representative,Female,Divorced,Life Sciences,3,Travel_Rarely,17,15,1,10,4291,14,3,4,3,2,3,3,No,3,4,20,24,No,55+
978,23,Research & Development,Research Director,Male,Married,Life Sciences,5,Travel_Rarely,5,2,7,4,8120,16,0,2,1,1,1,3,No,2,4,18,14,Yes,18-25
979,23,Research & Development,Healthcare Representative,Male,Divorced,Life Sciences,2,Travel_Rarely,2,1,10,1,7188,18,1,3,4,1,3,3,No,1,3,8,21,No,18-25
980,20,Research & Development,Research Scientist,Female,Single,Medical,4,Travel_Rarely,4,1,8,1,7629,16,3,4,3,1,2,3,No,5,2,5,16,Yes,18-25
981,24,Research & Development,Healthcare Representative,Male,Married,Life Sciences,4,Travel_Rarely,4,3,6,2,4566,13,0,3,1,4,1,3,No,6,6,10,23,Yes,18-25
982,25,Sales,Sales Representative,Female,Married,Human Resources,2,Travel_Rarely,0,0,0,0,3018,19,0,4,3,1,4,3,No,1,4,14,29,No,18-25
983,59,Research & Development,Healthcare Representative,Male,Married,Life Sciences,2,Non-Travel,2,1,5,1,5447,13,2,2,4,3,4,4,No,6,6,6,28,No,55+
984,32,Research & Development,Manager,Female,Single,Life Sciences,5,Travel_Rarely,8,3,7,3,12403,14,1,3,3,1,2,4,Yes,3,1,22,3,No,26-35
985,46,Research & Development,Research Director,Male,Married,Life Sciences,3,Travel_Rarely,4,2,4,1,9881,23,1,3,3,1,1,3,No,4,8,11,8,No,46-55
986,50,Sales,Sales Representative,Female,Married,Technical Degree,2,Travel_Rarely,1,0,11,0,3563,15,1,1,2,1,4,3,No,5,8,8,2,Yes,46-55
987,47,Research & Development,Manager,Female,Married,Medical,3,Travel_Rarely,2,1,14,0,10999,21,3,4,2,1,1,3,Yes,1,8,6,29,Yes,46-55
988,56,Research & Development,Manager,Male,Married,Medical,1,Travel_Frequently,11,5,1,6,8165,12,0,4,1,1,3,3,No,5,4,20,24,Yes,55+
989,44,Sales,Sales Representative,Male,Single,Life Sciences,4,Travel_Frequently,4,2,14,1,3562,21,2,4,3,4,4,3,No,2,9,11,2,No,36-45
990,53,Research & Development,Research Scientist,Male,Married,Technical Degree,5,Non-Travel,4,2,4,1,5361,20,1,1,1,2,2,3,No,3,8,15,23,No,46-55
991,46,Research & Development,Manager,Male,Single,Life Sciences,4,Travel_Frequently,19,7,7,13,10448,25,2,1,4,4,4,3,No,1,0,32,18,No,46-55
992,55,Research & Development,Research Scientist,Male,Divorced,Technical Degree,5,Travel_Rarely,2,0,1,0,4937,21,2,3,1,3,2,3,No,4,1,10,7,No,46-55
993,50,Research & Development,Manager,Male,Married,Medical,1,Travel_Rarely,3,2,0,1,10162,20,0,4,3,2,2,3,No,5,9,9,17,No,46-55
994,54,Research & Development,Manufacturing Director,Male,Single,Life Sciences,4,Non-Travel,10,9,14,4,10516,12,1,4,2,3,3,3,Yes,4,4,15,6,Yes,46-55
995,44,Human Resources,Manager,Male,Divorced,Medical,1,Travel_Rarely,8,3,3,4,9976,16,2,3,2,1,3,3,No,5,4,14,10,No,36-45
996,50,Research & Development,Laboratory Technician,Male,Married,Medical,5,Non-Travel,1,0,3,0,3872,25,1,3,1,3,2,3,No,1,5,7,7,Yes,46-55
997,21,Sales,Manager,Female,Single,Life Sciences,2,Travel_Rarely,0,0,8,0,7606,24,1,3,2,4,4,3,No,3,7,2,4,Yes,18-25
998,39,Research & Development,Manager,Male,Married,Technical Degree,4,Non-Travel,7,3,2,2,9624,12,1,2,3,4,2,3,No,0,0,12,11,Yes,36-45
999,19,Research & Development,Laboratory Technician,Male,Single,Medical,1,Travel_Rarely,1,0,3,0,2742,20,2,2,3,1,1,3,Yes,1,9,6,16,Yes,18-25
1000,27,Human Resources,Manager,Male,Divorced,Life Sciences,4,Travel_Rarely,15,7,2,13,10437,11,0,3,4,1,1,3,No,4,8,25,27,No,26-35
1001,22,Research & Development,Research Director,Male,Divorced,Life Sciences,4,Travel_Rarely,0,0,1,0,9202,18,0,1,2,2,4,3,No,0,3,8,17,No,18-25
1002,27,Sales,Manager,Male,Divorced,Medical,4,Non-Travel,2,1,3,1,8751,20,2,1,2,4,4,3,Yes,3,7,2,28,No,26-35
1003,50,Research & Development,Research Director,Male,Married,Medical,3,Travel_Rarely,0,0,13,0,8037,24,3,4,4,4,3,3,No,4,4,12,6,No,46-55
1004,55,Research & Development,Laboratory Technician,Male,Married,Life Sciences,1,Non-Travel,7,2,7,2,3155,20,1,2,1,2,1,3,No,3,0,13,20,No,46-55
1005,30,Human Resources,Human Resources,Female,Married,Medical,1,Travel_Rarely,13,6,0,5,4416,23,1,2,4,4,2,3,No,5,8,13,19,No,26-35
1006,48,Human Resources,Manager,Male,Single,Medical,4,Travel_Rarely,6,5,7,3,10357,11,0,3,2,2,2,3,No,1,7,15,20,No,46-55
1007,53,Research & Development,Research Director,Female,Married,Other,2,Travel_Rarely,16,7,7,5,7979,20,2,3,1,4,1,3,Yes,3,4,28,22,No,46-55
1008,41,Sales,Manager,Female,Married,Medical,4,Travel_Rarely,0,0,14,0,10717,24,2,3,3,3,1,3,No,4,3,3,21,No,36-45
1009,32,Research & Development,Manager,Female,Single,Technical Degree,3,Non-Travel,0,0,2,0,9839,16,3,3,3,3,3,3,Yes,1,7,12,18,No,26-35
1010,46,Sales,Manager,Female,Married,Life Sciences,5,Travel_Rarely,10,5,13,4,10099,22,3,3,4,2,1,4,No,6,8,16,15,No,46-55
1011,25,Sales,Manager,Male,Divorced,Life Sciences,3,Travel_Rarely,11,4,9,8,11697,24,0,1,3,2,3,3,No,4,6,16,2,No,18-25
1012,22,Research & Development,Manager,Male,Divorced,Life Sciences,2,Travel_Frequently,10,8,9,2,9048,11,3,1,2,1,4,3,No,4,3,15,19,Yes,18-25
1013,46,Sales,Manager,Female,Single,Medical,4,Travel_Rarely,9,8,11,4,8139,18,3,3,4,4,4,3,No,6,6,13,27,No,46-55
1014,21,Research & Development,Manufacturing Director,Male,Single,Technical Degree,1,Travel_Rarely,2,1,11,0,9048,24,2,1,2,3,1,3,Yes,6,5,12,6,No,18-25
1015,29,Human Resources,Manager,Male,Single,Life Sciences,4,Non-Travel,1,0,5,0,12303,15,2,3,2,1,1,3,No,0,2,7,12,Yes,26-35
1016,19,Research & Development,Manager,Female,Divorced,Life Sciences,2,Travel_Rarely,15,8,12,6,9996,13,3,3,1,4,1,3,No,2,9,23,1,No,18-25
1017,44,Sales,Manager,Female,Single,Technical Degree,1,Travel_Rarely,2,0,12,0,11692,15,0,2,1,3,1,4,No,3,2,15,27,No,36-45
1018,48,Human Resources,Human Resources,Female,Married,Life Sciences,3,Travel_Rarely,3,2,3,0,5016,25,3,1,1,4,2,3,Yes,3,0,8,23,Yes,46-55
1019,53,Sales,Sales Executive,Female,Single,Medical,5,Travel_Rarely,7,5,12,2,5554,23,0,1,3,2,2,3,No,0,4,16,24,No,46-55
1020,53,Research & Development,Research Scientist,Female,Married,Medical,5,Travel_Rarely,2,0,0,1,6536,11,3,2,1,3,4,3,No,5,7,8,23,No,46-55
1021,43,Human Resources,Manager,Male,Married,Technical Degree,4,Non-Travel,10,4,13,2,9396,11,2,1,2,3,2,3,No,3,5,18,11,No,36-45
1022,60,Human Resources,Human Resources,Female,Divorced,Life Sciences,3,Travel_Rarely,0,0,0,0,4473,22,2,2,4,1,1,4,No,6,7,6,19,Yes,55+
1023,44,Research & Development,Manufacturing Director,Male,Single,Life Sciences,2,Travel_Rarely,9,8,4,7,8834,24,0,4,4,4,3,3,No,0,6,14,22,No,36-45
1024,22,Research & Development,Manufacturing Director,Male,Married,Medical,5,Travel_Rarely,5,4,11,3,9803,14,3,1,2,2,4,3,No,3,1,7,4,No,18-25
1025,37,Sales,Sales Representative,Female,Single,Other,3,Travel_Rarely,5,1,7,2,3660,19,3,3,3,2,1,4,No,3,7,18,21,No,36-45
1026,28,Research & Development,Laboratory Technician,Male,Married,Medical,4,Travel_Rarely,3,2,0,0,2751,24,0,2,4,4,2,3,Yes,4,3,3,19,No,26-35
1027,27,Research & Development,Research Scientist,Male,Divorced,Life Sciences,1,Travel_Rarely,1,0,1,0,7002,19,3,3,2,4,3,3,No,0,4,10,21,Yes,26-35
1028,57,Research & Development,Healthcare Representative,Male,Single,Medical,4,Travel_Rarely,3,2,6,0,6296,11,1,3,2,2,3,4,No,6,7,11,6,Yes,55+
1029,55,Sales,Sales Representative,Female,Divorced,Human Resources,4,Non-Travel,3,1,7,2,4795,13,2,1,2,4,2,3,No,5,4,9,8,Yes,46-55
1030,23,Sales,Sales Representative,Male,Married,Technical Degree,3,Travel_Rarely,5,2,11,4,3700,23,2,2,4,1,1,3,Yes,3,4,19,28,No,18-25
1031,25,Sales,Manager,Female,Single,Other,5,Travel_Rarely,1,0,13,0,7622,22,0,4,4,4,3,3,Yes,5,5,3,22,Yes,18-25
1032,40,Research & Development,Healthcare Representative,Male,Married,Life Sciences,3,Travel_Rarely,0,0,2,0,4539,14,3,3,1,1,3,4,No,2,6,9,9,Yes,36-45
1033,43,Research & Development,Manager,Female,Single,Life Sciences,1,Travel_Rarely,0,0,10,0,11375,12,0,3,1,1,2,4,Yes,0,8,8,10,Yes,36-45
1034,60,Human Resources,Human Resources,Female,Married,Medical,3,Travel_Rarely,7,3,11,3,3362,17,1,4,2,4,3,3,Yes,0,6,9,10,Yes,55+
1035,29,Research & Development,Laboratory Technician,Male,Married,Technical Degree,2,Non-Travel,0,0,12,0,4303,13,3,2,2,3,3,4,No,0,5,2,10,No,26-35
1036,43,Sales,Sales Executive,Male,Single,Life Sciences,4,Travel_Rarely,11,9,7,5,4844,11,1,1,2,3,3,3,No,6,9,23,26,Yes,36-45
1037,30,Research & Development,Healthcare Representative,Male,Married,Life Sciences,5,Travel_Rarely,7,2,0,4,6964,11,0,3,2,1,4,3,No,6,3,20,4,No,26-35
1038,57,Research & Development,Research Scientist,Female,Divorced,Marketing,1,Travel_Rarely,8,6,8,4,6952,13,2,1,4,4,1,3,No,4,9,14,18,No,55+
1039,35,Research & Development,Healthcare Representative,Female,Divorced,Life Sciences,4,Travel_Rarely,10,9,11,8,6878,16,1,2,1,1,1,3,No,0,1,11,12,Yes,26-35
1040,42,Research & Development,Healthcare Representative,Female,Married,Life Sciences,3,Travel_Rarely,0,0,1,0,4827,14,3,4,3,4,2,3,No,4,8,9,25,Yes,36-45
1041,50,Research & Development,Healthcare Representative,Male,Divorced,Medical,2,Non-Travel,10,3,13,3,6018,11,0,1,2,4,1,3,No,6,9,23,11,No,46-55
1042,57,Research & Development,Laboratory Technician,Female,Married,Medical,3,Travel_Rarely,4,2,12,2,2739,17,0,2,1,2,3,3,No,2,4,10,16,No,55+
1043,60,Sales,Sales Executive,Female,Married,Marketing,4,Travel_Rarely,13,4,1,4,4606,12,0,1,2,3,1,4,No,1,4,19,19,No,55+
1044,29,Sales,Manager,Female,Divorced,Life Sciences,1,Travel_Rarely,13,8,3,9,8873,22,2,1,4,3,4,3,Yes,4,2,13,11,Yes,26-35
1045,53,Research & Development,Healthcare Representative,Female,Married,Medical,5,Travel_Rarely,0,0,11,0,6471,15,0,3,3,2,3,4,No,3,2,12,23,No,46-55
1046,21,Sales,Sales Executive,Male,Married,Medical,4,Travel_Rarely,2,1,9,1,4074,18,0,1,1,2,3,4,No,0,0,11,4,Yes,18-25
1047,22,Research & Development,Laboratory Technician,Male,Married,Medical,1,Travel_Rarely,4,1,2,3,4293,17,2,3,1,2,4,3,No,1,4,14,12,No,18-25
1048,54,Sales,Sales Executive,Female,Divorced,Medical,4,Travel_Rarely,6,4,3,2,4212,21,0,2,3,1,4,3,No,4,2,7,28,Yes,46-55
1049,25,Research & Development,Manufacturing Director,Female,Divorced,Life Sciences,2,Travel_Rarely,2,1,5,1,8207,22,0,2,4,1,1,3,No,5,1,6,17,No,18-25
1050,59,Sales,Manager,Male,Married,Life Sciences,3,Travel_Rarely,1,0,6,0,7637,18,1,3,3,1,1,3,No,6,8,14,24,No,55+
1051,45,Research & Development,Laboratory Technician,Male,Married,Life Sciences,5,Travel_Rarely,2,0,4,0,4036,23,0,4,1,1,1,3,No,5,9,5,13,No,36-45
1052,48,Human Resources,Human Resources,Male,Married,Life Sciences,1,Travel_Rarely,4,3,1,1,3539,20,2,1,3,1,4,3,No,3,5,17,28,No,46-55
1053,26,Sales,Manager,Male,Married,Medical,5,Travel_Rarely,18,16,2,15,11977,24,1,2,4,3,1,3,No,1,2,20,4,No,26-35
1054,46,Sales,Sales Executive,Male,Single,Technical Degree,5,Travel_Rarely,8,5,9,2,5590,21,0,2,4,3,2,3,No,2,6,17,27,Yes,46-55
